Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 11/21/2016 11:36:15 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI
dDocent_Contig_23491_64    2     1916  0.469  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_23533_111    2     1925  0.483  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_23644_60    2     1916  0.447  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_24133_35    2     1918  0.468  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_24155_9    2     1932  0.496  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_24160_16    2     1923  0.480  0.498  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_24245_65    2     1925  0.474  0.488  0.369  0.881  0.816  0.722  0.381  0.601
dDocent_Contig_24492_105    2     1926  0.480  0.488  0.369  0.881  0.816  0.723  0.381  0.601
dDocent_Contig_24497_53    2     1925  0.445  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_24534_88    2     1910  0.491  0.499  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_24603_43    2     1920  0.465  0.490  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_24625_84    2     1899  0.464  0.486  0.368  0.882  0.816  0.723  0.382  0.602
dDocent_Contig_24625_140    2     1898  0.467  0.488  0.369  0.881  0.816  0.722  0.381  0.601
dDocent_Contig_24853_123    2     1890  0.452  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_24854_107    2     1920  0.485  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_24856_96    2     1917  0.470  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_24903_104    2     1924  0.491  0.489  0.370  0.880  0.815  0.722  0.381  0.601
dDocent_Contig_25038_112    2     1920  0.488  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_25077_92    2     1903  0.457  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_25269_27    2     1935  0.459  0.486  0.368  0.882  0.816  0.723  0.382  0.603
dDocent_Contig_25269_70    2     1934  0.473  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_25269_108    2     1935  0.466  0.481  0.365  0.884  0.817  0.725  0.385  0.606
dDocent_Contig_25274_22    2     1909  0.465  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_25287_56    2     1929  0.463  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_25347_118    2     1918  0.445  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_25815_59    2     1911  0.485  0.481  0.365  0.884  0.817  0.725  0.385  0.606
dDocent_Contig_25939_103    2     1934  0.486  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_25939_109    2     1934  0.483  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_25945_102    2     1916  0.429  0.481  0.366  0.884  0.817  0.725  0.385  0.606
dDocent_Contig_25962_18    2     1924  0.471  0.480  0.365  0.885  0.818  0.725  0.386  0.607
dDocent_Contig_25977_47    2     1907  0.459  0.484  0.367  0.883  0.816  0.724  0.383  0.604
dDocent_Contig_26004_113    2     1923  0.480  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_26047_67    2     1932  0.475  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_26508_133    2     1915  0.441  0.486  0.368  0.882  0.816  0.723  0.382  0.602
dDocent_Contig_26558_121    2     1921  0.444  0.484  0.367  0.883  0.816  0.724  0.383  0.604
dDocent_Contig_26869_89    2     1922  0.472  0.483  0.366  0.884  0.817  0.724  0.384  0.605
dDocent_Contig_26949_32    2     1926  0.493  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_26949_102    2     1925  0.492  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_26949_144    2     1926  0.489  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_27032_118    2     1936  0.488  0.494  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_27070_116    2     1918  0.465  0.489  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_27147_87    2     1924  0.521  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_27205_49    2     1943  0.478  0.496  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_27612_46    2     1926  0.481  0.496  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_27711_36    2     1931  0.502  0.493  0.371  0.879  0.814  0.721  0.379  0.598
dDocent_Contig_27771_52    2     1937  0.471  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_27838_55    2     1940  0.495  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_27838_67    2     1940  0.480  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_27858_71    2     1936  0.467  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_27858_139    2     1934  0.464  0.487  0.368  0.881  0.816  0.723  0.382  0.602
dDocent_Contig_28093_110    2     1934  0.469  0.484  0.367  0.883  0.817  0.724  0.383  0.604
dDocent_Contig_28237_23    2     1913  0.459  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_28332_41    2     1924  0.499  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_28418_38    2     1930  0.462  0.493  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_28539_73    2     1933  0.482  0.494  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_28539_80    2     1933  0.483  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_28609_30    2     1920  0.520  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_28752_22    2     1927  0.468  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_28752_61    2     1927  0.469  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_28855_40    2     1924  0.488  0.494  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_28855_45    2     1924  0.489  0.495  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_29250_96    2     1928  0.482  0.493  0.371  0.879  0.814  0.721  0.379  0.598
dDocent_Contig_29285_123    2     1933  0.487  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_29293_90    2     1865  0.475  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_29375_121    2     1919  0.458  0.481  0.365  0.884  0.817  0.725  0.385  0.606
dDocent_Contig_29395_120    2     1918  0.471  0.488  0.369  0.881  0.816  0.723  0.381  0.601
dDocent_Contig_29395_135    2     1918  0.465  0.482  0.366  0.884  0.817  0.724  0.385  0.605
dDocent_Contig_29427_119    2     1920  0.452  0.486  0.368  0.882  0.816  0.723  0.382  0.603
dDocent_Contig_29634_59    2     1918  0.496  0.493  0.372  0.878  0.814  0.721  0.379  0.598
dDocent_Contig_29791_59    2     1925  0.469  0.478  0.364  0.886  0.818  0.726  0.387  0.608
dDocent_Contig_30095_100    2     1912  0.490  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_30125_69    2     1941  0.491  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_30437_9    2     1914  0.497  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_30443_105    2     1938  0.494  0.496  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_30446_63    2     1923  0.468  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_30543_133    2     1920  0.448  0.481  0.365  0.885  0.817  0.725  0.385  0.606
dDocent_Contig_30588_133    2     1912  0.438  0.496  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_30593_43    2     1904  0.475  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_30726_60    2     1894  0.458  0.487  0.368  0.882  0.816  0.723  0.382  0.602
dDocent_Contig_30863_109    2     1935  0.475  0.487  0.368  0.882  0.816  0.723  0.382  0.602
dDocent_Contig_30933_52    2     1900  0.448  0.486  0.368  0.882  0.816  0.723  0.382  0.603
dDocent_Contig_30975_7    2     1891  0.482  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_30998_132    2     1927  0.486  0.493  0.371  0.878  0.814  0.721  0.379  0.598
dDocent_Contig_31250_36    2     1921  0.459  0.489  0.369  0.880  0.815  0.722  0.381  0.601
dDocent_Contig_31421_130    2     1926  0.468  0.491  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_31436_61    2     1933  0.469  0.486  0.368  0.882  0.816  0.723  0.382  0.603
dDocent_Contig_31851_84    2     1914  0.461  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_31851_143    2     1912  0.471  0.493  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_31926_136    2     1934  0.501  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_32030_40    2     1912  0.459  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_32055_11    2     1915  0.465  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_32385_26    2     1911  0.473  0.488  0.369  0.881  0.816  0.723  0.381  0.601
dDocent_Contig_32491_26    2     1915  0.489  0.496  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_32491_104    2     1915  0.462  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_32617_116    2     1918  0.481  0.490  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_32617_121    2     1918  0.505  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_32856_86    2     1916  0.483  0.484  0.367  0.883  0.816  0.724  0.383  0.604
dDocent_Contig_33071_31    2     1882  0.465  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_33071_73    2     1882  0.472  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_33083_73    2     1907  0.440  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_33083_98    2     1907  0.431  0.494  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_33096_52    2     1920  0.494  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_33111_144    2     1921  0.484  0.482  0.366  0.884  0.817  0.724  0.384  0.605
dDocent_Contig_33157_109    2     1926  0.487  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_33196_58    2     1935  0.471  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_33326_90    2     1924  0.465  0.489  0.370  0.880  0.815  0.722  0.381  0.600
dDocent_Contig_33342_22    2     1928  0.485  0.489  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_33490_110    2     1931  0.457  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_33512_13    2     1924  0.511  0.499  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_33537_136    2     1947  0.511  0.488  0.369  0.881  0.816  0.723  0.381  0.601
dDocent_Contig_33811_70    2     1911  0.443  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_34150_16    2     1911  0.440  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_34178_28    2     1923  0.475  0.499  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_34178_127    2     1923  0.482  0.496  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_34661_49    2     1900  0.466  0.487  0.368  0.881  0.816  0.723  0.382  0.602
dDocent_Contig_34750_126    2     1926  0.464  0.483  0.366  0.883  0.817  0.724  0.384  0.605
dDocent_Contig_34906_104    2     1928  0.480  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_35005_26    2     1934  0.461  0.495  0.372  0.878  0.814  0.720  0.378  0.597
dDocent_Contig_35150_40    2     1932  0.493  0.497  0.374  0.876  0.813  0.720  0.376  0.596
dDocent_Contig_35417_31    2     1918  0.465  0.496  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_35501_84    2     1902  0.468  0.497  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_35615_55    2     1924  0.458  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_35672_58    2     1913  0.458  0.485  0.367  0.883  0.816  0.724  0.383  0.604
dDocent_Contig_35678_122    2     1934  0.495  0.493  0.371  0.879  0.814  0.721  0.379  0.598
dDocent_Contig_35680_97    2     1919  0.487  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_35700_7    2     1918  0.470  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_35704_10    2     1903  0.456  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_35834_131    2     1907  0.500  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_35939_76    2     1914  0.453  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_36443_13    2     1941  0.501  0.493  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_36827_60    2     1908  0.462  0.491  0.370  0.879  0.815  0.722  0.380  0.599
dDocent_Contig_36932_43    2     1918  0.456  0.490  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_37005_31    2     1919  0.476  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_37040_137    2     1920  0.466  0.487  0.369  0.881  0.816  0.723  0.382  0.602
dDocent_Contig_37092_24    2     1922  0.476  0.496  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_37093_87    2     1929  0.490  0.487  0.369  0.881  0.816  0.723  0.382  0.602
dDocent_Contig_37281_61    2     1920  0.471  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_37774_66    2     1921  0.454  0.488  0.369  0.881  0.815  0.722  0.381  0.601
dDocent_Contig_37987_54    2     1939  0.460  0.484  0.367  0.883  0.816  0.724  0.383  0.604
dDocent_Contig_38047_55    2     1923  0.502  0.495  0.372  0.877  0.814  0.720  0.378  0.597
dDocent_Contig_38196_15    2     1924  0.480  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_38304_112    2     1913  0.490  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_38520_99    2     1929  0.488  0.492  0.371  0.879  0.815  0.721  0.379  0.599
dDocent_Contig_38995_47    2     1928  0.456  0.482  0.366  0.884  0.817  0.724  0.385  0.605
dDocent_Contig_39096_58    2     1953  0.505  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_39209_118    2     1927  0.483  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_39250_122    2     1923  0.482  0.491  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_39565_9    2     1902  0.472  0.494  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_39710_87    2     1926  0.479  0.495  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_39857_55    2     1912  0.508  0.493  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_39884_39    2     1948  0.479  0.497  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_39885_32    2     1921  0.490  0.495  0.372  0.878  0.814  0.720  0.378  0.597
dDocent_Contig_40263_42    2     1931  0.466  0.498  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_40403_137    2     1925  0.489  0.496  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_40452_133    2     1909  0.497  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_40467_99    2     1924  0.470  0.489  0.370  0.880  0.815  0.722  0.381  0.601
dDocent_Contig_40571_33    2     1910  0.482  0.494  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_40673_127    2     1912  0.440  0.486  0.368  0.882  0.816  0.723  0.382  0.603
dDocent_Contig_40736_46    2     1929  0.519  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_41063_75    2     1935  0.503  0.493  0.372  0.878  0.814  0.721  0.379  0.598
dDocent_Contig_41092_86    2     1932  0.466  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_41145_26    2     1890  0.470  0.498  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_41237_101    2     1925  0.518  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_41942_42    2     1933  0.469  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_41966_133    2     1941  0.495  0.498  0.374  0.876  0.813  0.719  0.376  0.595
dDocent_Contig_42141_70    2     1918  0.441  0.488  0.369  0.881  0.816  0.723  0.381  0.601
dDocent_Contig_42173_52    2     1915  0.459  0.479  0.364  0.885  0.818  0.725  0.386  0.607
dDocent_Contig_42215_74    2     1933  0.466  0.491  0.370  0.880  0.815  0.722  0.380  0.600
dDocent_Contig_42317_123    2     1927  0.498  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_43228_38    2     1926  0.423  0.483  0.366  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_43338_11    2     1939  0.477  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_43424_13    2     1935  0.478  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_43424_109    2     1935  0.476  0.493  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_43438_54    2     1899  0.471  0.497  0.374  0.876  0.813  0.720  0.376  0.596
dDocent_Contig_44572_84    2     1924  0.455  0.482  0.366  0.884  0.817  0.724  0.385  0.605
dDocent_Contig_44754_8    2     1981  0.477  0.489  0.369  0.880  0.815  0.722  0.381  0.601
dDocent_Contig_44754_122    2     1930  0.510  0.494  0.372  0.878  0.814  0.721  0.378  0.598
dDocent_Contig_44942_55    2     1943  0.498  0.491  0.371  0.879  0.815  0.722  0.380  0.599
dDocent_Contig_44942_75    2     1943  0.488  0.481  0.365  0.884  0.817  0.725  0.385  0.606
dDocent_Contig_45491_44    2     1901  0.465  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_45831_13    2     1935  0.463  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_46193_64    2     1930  0.467  0.485  0.367  0.882  0.816  0.723  0.383  0.603
dDocent_Contig_46513_27    2     1903  0.430  0.478  0.364  0.886  0.818  0.726  0.387  0.608
dDocent_Contig_46621_107    2     1947  0.502  0.496  0.373  0.877  0.814  0.720  0.377  0.596
dDocent_Contig_46698_93    2     1919  0.465  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_47171_94    2     1933  0.474  0.497  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_47256_134    2     1901  0.448  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_47285_36    2     1912  0.477  0.494  0.372  0.878  0.814  0.721  0.378  0.597
dDocent_Contig_47820_76    2     1923  0.479  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_47976_78    2     1935  0.463  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_48009_14    2     1926  0.452  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_48424_7    2     1925  0.501  0.499  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_48424_87    2     1925  0.492  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_48747_63    2     1977  0.489  0.497  0.374  0.876  0.813  0.720  0.376  0.595
dDocent_Contig_48835_74    2     1920  0.479  0.499  0.374  0.876  0.813  0.719  0.376  0.594
dDocent_Contig_48835_140    2     1918  0.491  0.495  0.373  0.877  0.814  0.720  0.377  0.597
dDocent_Contig_49260_85    2     1916  0.463  0.500  0.375  0.875  0.813  0.719  0.375  0.594
dDocent_Contig_49359_110    2     1944  0.485  0.492  0.371  0.879  0.814  0.721  0.379  0.599
dDocent_Contig_49438_122    2     1937  0.494  0.497  0.374  0.876  0.813  0.720  0.376  0.596
dDocent_Contig_49758_82    2     1926  0.467  0.480  0.365  0.885  0.818  0.725  0.386  0.607
dDocent_Contig_50102_124    2     1898  0.499  0.497  0.373  0.877  0.813  0.720  0.377  0.596
dDocent_Contig_50196_70    2     1934  0.480  0.499  0.374  0.876  0.813  0.719  0.376  0.594
dDocent_Contig_50337_52    2     1922  0.492  0.482  0.366  0.884  0.817  0.724  0.384  0.605
dDocent_Contig_50337_119    2     1922  0.484  0.484  0.367  0.883  0.817  0.724  0.384  0.604
dDocent_Contig_50396_24    2     1934  0.490  0.500  0.375  0.875  0.813  0.719  0.375  0.594
